Molecule_ID,Name,SMILES,Handedness
Mol_3038,[(R)-ethylsulfinyl]cyclohexane_enantiomer,CC[S@](=O)C1CCCCC1,R
Mol_3039,"(4R)-4-amino-2-ethyl-1,2-oxazolidin-3-one;hydrochloride",CCN1OC[C@@H](N)C1=O.Cl,R
Mol_3040,"(4R)-4-amino-2-ethyl-1,2-oxazolidin-3-one;hydrochloride_enantiomer",CCN1OC[C@H](N)C1=O.Cl,S
Mol_3041,(2R)-piperazine-2-carbonitrile;dihydrochloride,Cl.Cl.N#C[C@H]1CNCCN1,R
Mol_3042,(2R)-piperazine-2-carbonitrile;dihydrochloride_enantiomer,Cl.Cl.N#C[C@@H]1CNCCN1,S
Mol_3043,(2R)-2-amino-3-cyclopropylpropanamide,NC(=O)[C@H](N)CC1CC1,R
Mol_3044,(2R)-2-amino-3-cyclopropylpropanamide_enantiomer,NC(=O)[C@@H](N)CC1CC1,S
Mol_3045,"5-[[(R)-methylsulfinyl]methyl]cyclopenta-1,3-diene",C[S@@](=O)CC1C=CC=C1,S
Mol_3046,"5-[[(R)-methylsulfinyl]methyl]cyclopenta-1,3-diene_enantiomer",C[S@](=O)CC1C=CC=C1,R
Mol_3047,"(1R,2E)-cyclooct-2-en-1-ol",O[C@H]1/C=C/CCCCC1,R
Mol_3048,"(1R,2E)-cyclooct-2-en-1-ol_enantiomer",O[C@@H]1/C=C/CCCCC1,S
Mol_3049,(2R)-2-amino-2-methyl-3-sulfanylpropanoic acid,C[C@](N)(CS)C(=O)O,R
Mol_3050,(2R)-2-amino-2-methyl-3-sulfanylpropanoic acid_enantiomer,C[C@@](N)(CS)C(=O)O,S
Mol_3051,"(2R)-2-amino-3,3-dimethylbutanamide;hydrochloride",CC(C)(C)[C@@H](N)C(N)=O.Cl,R
Mol_3052,"(2R)-2-amino-3,3-dimethylbutanamide;hydrochloride_enantiomer",CC(C)(C)[C@H](N)C(N)=O.Cl,S
Mol_3053,(R)-thian-4-ylmethanesulfinamide,N[S@](=O)CC1CCSCC1,S
Mol_3054,(R)-thian-4-ylmethanesulfinamide_enantiomer,N[S@@](=O)CC1CCSCC1,R
Mol_3055,(3R)-3-amino-4-methoxybutanoic acid;hydrochloride,COC[C@H](N)CC(=O)O.Cl,R
Mol_3056,(3R)-3-amino-4-methoxybutanoic acid;hydrochloride_enantiomer,COC[C@@H](N)CC(=O)O.Cl,S
Mol_3057,"(2R)-2-amino-2,3-dimethylbutanoic acid",CC(C)[C@@](C)(N)C(=O)O,R
Mol_3058,"(2R)-2-amino-2,3-dimethylbutanoic acid_enantiomer",CC(C)[C@](C)(N)C(=O)O,S
Mol_3059,(1R)-1-(2-aminophenyl)ethanol,C[C@@H](O)c1ccccc1N,R
Mol_3060,(1R)-1-(2-aminophenyl)ethanol_enantiomer,C[C@H](O)c1ccccc1N,S
Mol_3061,(3R)-3-methylheptan-4-one,CCCC(=O)[C@H](C)CC,R
Mol_3062,(3R)-3-methylheptan-4-one_enantiomer,CCCC(=O)[C@@H](C)CC,S
Mol_3063,"(3R)-3,4-diamino-4-oxobutanoic acid;hydrochloride",Cl.NC(=O)[C@H](N)CC(=O)O,R
Mol_3064,"(3R)-3,4-diamino-4-oxobutanoic acid;hydrochloride_enantiomer",Cl.NC(=O)[C@@H](N)CC(=O)O,S
Mol_3065,[(2R)-oxetan-2-yl]methanol,OC[C@H]1CCO1,R
Mol_3066,[(2R)-oxetan-2-yl]methanol_enantiomer,OC[C@@H]1CCO1,S
Mol_3067,"(2R)-2,3-dimethylbutanoic acid",CC(C)[C@@H](C)C(=O)O,R
Mol_3068,"(2R)-2,3-dimethylbutanoic acid_enantiomer",CC(C)[C@H](C)C(=O)O,S
Mol_3069,"(3R)-3-amino-4,4,4-trifluorobutanoic acid",N[C@H](CC(=O)O)C(F)(F)F,R
Mol_3070,"(3R)-3-amino-4,4,4-trifluorobutanoic acid_enantiomer",N[C@@H](CC(=O)O)C(F)(F)F,S
Mol_3071,"(2S)-3,3-dimethylbutan-2-amine",C[C@H](N)C(C)(C)C,S
Mol_3072,"(2S)-3,3-dimethylbutan-2-amine_enantiomer",C[C@@H](N)C(C)(C)C,R
Mol_3073,(3R)-3-methoxypiperidine,CO[C@@H]1CCCNC1,R
Mol_3074,(3R)-3-methoxypiperidine_enantiomer,CO[C@H]1CCCNC1,S
Mol_3075,(3R)-3-methylsulfonylpyrrolidine,CS(=O)(=O)[C@@H]1CCNC1,R
Mol_3076,(3R)-3-methylsulfonylpyrrolidine_enantiomer,CS(=O)(=O)[C@H]1CCNC1,S
Mol_3077,"(4R)-4,5-diaminopentanoic acid",NC[C@H](N)CCC(=O)O,R
Mol_3078,"(4R)-4,5-diaminopentanoic acid_enantiomer",NC[C@@H](N)CCC(=O)O,S
Mol_3079,"(4R)-4-methyl-1,3-dioxolan-2-one",C[C@@H]1COC(=O)O1,R
Mol_3080,"(4R)-4-methyl-1,3-dioxolan-2-one_enantiomer",C[C@H]1COC(=O)O1,S
Mol_3081,(2R)-2-methoxy-2H-furan-5-one,CO[C@H]1C=CC(=O)O1,R
Mol_3082,(2R)-2-methoxy-2H-furan-5-one_enantiomer,CO[C@@H]1C=CC(=O)O1,S
Mol_3083,(2R)-1-(furan-2-yl)-2-hydroxypropan-1-one,C[C@@H](O)C(=O)c1ccco1,R
Mol_3084,(2R)-1-(furan-2-yl)-2-hydroxypropan-1-one_enantiomer,C[C@H](O)C(=O)c1ccco1,S
Mol_3085,(2R)-2-bromo-2-cyclopropylacetic acid,O=C(O)[C@H](Br)C1CC1,R
Mol_3086,(2R)-2-bromo-2-cyclopropylacetic acid_enantiomer,O=C(O)[C@@H](Br)C1CC1,S
Mol_3087,(2R)-piperidin-1-ium-2-carboxylate,O=C([O-])[C@H]1CCCC[NH2+]1,R
Mol_3088,(2R)-piperidin-1-ium-2-carboxylate_enantiomer,O=C([O-])[C@@H]1CCCC[NH2+]1,S
Mol_3089,(8R)-6-oxa-2-azaspiro[3.4]octan-8-amine,N[C@H]1COCC12CNC2,R
Mol_3090,(8R)-6-oxa-2-azaspiro[3.4]octan-8-amine_enantiomer,N[C@@H]1COCC12CNC2,S
Mol_3091,(2R)-2-methyl-3-oxobutanedioic acid,C[C@@H](C(=O)O)C(=O)C(=O)O,R
Mol_3092,(2R)-2-methyl-3-oxobutanedioic acid_enantiomer,C[C@H](C(=O)O)C(=O)C(=O)O,S
Mol_3093,(3R)-piperidin-3-amine;hydrochloride,Cl.N[C@@H]1CCCNC1,R
Mol_3094,(3R)-piperidin-3-amine;hydrochloride_enantiomer,Cl.N[C@H]1CCCNC1,S
Mol_3095,(2R)-but-3-en-2-amine,C=C[C@@H](C)N,R
Mol_3096,(2R)-but-3-en-2-amine_enantiomer,C=C[C@H](C)N,S
Mol_3097,"(6R)-6,7-dihydro-5H-pyrrolo[1,2-a]imidazol-6-amine;hydrochloride",Cl.N[C@@H]1Cc2nccn2C1,R
Mol_3098,"(6R)-6,7-dihydro-5H-pyrrolo[1,2-a]imidazol-6-amine;hydrochloride_enantiomer",Cl.N[C@H]1Cc2nccn2C1,S
Mol_3099,(1R)-3-methylcyclohex-2-en-1-ol,CC1=C[C@H](O)CCC1,R
Mol_3100,(1R)-3-methylcyclohex-2-en-1-ol_enantiomer,CC1=C[C@@H](O)CCC1,S
Mol_3101,"[(1R)-2,2-dichlorocyclopropyl]methanol",OC[C@H]1CC1(Cl)Cl,R
Mol_3102,"[(1R)-2,2-dichlorocyclopropyl]methanol_enantiomer",OC[C@@H]1CC1(Cl)Cl,S
Mol_3103,(5R)-5-methylmorpholin-3-one,C[C@@H]1COCC(=O)N1,R
Mol_3104,(5R)-5-methylmorpholin-3-one_enantiomer,C[C@H]1COCC(=O)N1,S
Mol_3105,"(6R)-6-methyl-5,6-dihydro-1H-pyrrolo[3,4-b]pyrrol-4-one",C[C@H]1NC(=O)c2cc[nH]c21,R
Mol_3106,"(6R)-6-methyl-5,6-dihydro-1H-pyrrolo[3,4-b]pyrrol-4-one_enantiomer",C[C@@H]1NC(=O)c2cc[nH]c21,S
Mol_3107,N-methyl-1-[(2R)-oxan-2-yl]methanamine;hydrochloride,CNC[C@H]1CCCCO1.Cl,R
Mol_3108,N-methyl-1-[(2R)-oxan-2-yl]methanamine;hydrochloride_enantiomer,CNC[C@@H]1CCCCO1.Cl,S
Mol_3109,(R)-deuterio-(4-methylphenyl)methanol,[2H][C@@H](O)c1ccc(C)cc1,R
Mol_3110,(R)-deuterio-(4-methylphenyl)methanol_enantiomer,[2H][C@H](O)c1ccc(C)cc1,S
Mol_3111,(1R)-1-pyrimidin-5-ylethanamine;hydrochloride,C[C@@H](N)c1cncnc1.Cl,R
Mol_3112,(1R)-1-pyrimidin-5-ylethanamine;hydrochloride_enantiomer,C[C@H](N)c1cncnc1.Cl,S
Mol_3113,(2R)-1-methoxypropane-2-sulfonamide,COC[C@@H](C)S(N)(=O)=O,R
Mol_3114,(2R)-1-methoxypropane-2-sulfonamide_enantiomer,COC[C@H](C)S(N)(=O)=O,S
Mol_3115,"(4R)-4-tert-butyl-2-methyl-4,5-dihydro-1,3-oxazole",CC1=N[C@H](C(C)(C)C)CO1,R
Mol_3116,"(4R)-4-tert-butyl-2-methyl-4,5-dihydro-1,3-oxazole_enantiomer",CC1=N[C@@H](C(C)(C)C)CO1,S
Mol_3117,(2R)-2-[(E)-prop-1-enyl]piperidine,C/C=C/[C@H]1CCCCN1,R
Mol_3118,(2R)-2-[(E)-prop-1-enyl]piperidine_enantiomer,C/C=C/[C@@H]1CCCCN1,S
Mol_3119,"(2S)-2,4-diamino-4-oxobutanoic acid;hydrate",NC(=O)C[C@H](N)C(=O)O.O,S
Mol_3120,"(2S)-2,4-diamino-4-oxobutanoic acid;hydrate_enantiomer",NC(=O)C[C@@H](N)C(=O)O.O,R
Mol_3121,(2R)-2-methyl-3-sulfanylpropanoic acid,C[C@@H](CS)C(=O)O,R
Mol_3122,(2R)-2-methyl-3-sulfanylpropanoic acid_enantiomer,C[C@H](CS)C(=O)O,S
Mol_3123,(4R)-4-ethyloxolan-2-one,CC[C@H]1COC(=O)C1,R
Mol_3124,(4R)-4-ethyloxolan-2-one_enantiomer,CC[C@@H]1COC(=O)C1,S
Mol_3125,ethyl (2R)-2-hydroxy-3-methylbutanoate,CCOC(=O)[C@H](O)C(C)C,R
Mol_3126,ethyl (2R)-2-hydroxy-3-methylbutanoate_enantiomer,CCOC(=O)[C@@H](O)C(C)C,S
Mol_3127,"(3R)-3,4-dimethylpentan-2-one",CC(=O)[C@H](C)C(C)C,R
Mol_3128,"(3R)-3,4-dimethylpentan-2-one_enantiomer",CC(=O)[C@@H](C)C(C)C,S
Mol_3129,(1R)-1-(2-chloro-4-pyridinyl)ethanamine,C[C@@H](N)c1ccnc(Cl)c1,R
Mol_3130,(1R)-1-(2-chloro-4-pyridinyl)ethanamine_enantiomer,C[C@H](N)c1ccnc(Cl)c1,S
Mol_3131,"(2R)-1-amino-3,3-dimethylbutan-2-ol;hydrochloride",CC(C)(C)[C@@H](O)CN.Cl,R
Mol_3132,"(2R)-1-amino-3,3-dimethylbutan-2-ol;hydrochloride_enantiomer",CC(C)(C)[C@H](O)CN.Cl,S
Mol_3133,(2R)-2-(methoxymethyl)pyrrolidine-1-carbaldehyde,COC[C@H]1CCCN1C=O,R
Mol_3134,(2R)-2-(methoxymethyl)pyrrolidine-1-carbaldehyde_enantiomer,COC[C@@H]1CCCN1C=O,S
Mol_3135,"(1R)-1-(2-bromo-1,3-thiazol-4-yl)ethanol",C[C@@H](O)c1csc(Br)n1,R
Mol_3136,"(1R)-1-(2-bromo-1,3-thiazol-4-yl)ethanol_enantiomer",C[C@H](O)c1csc(Br)n1,S
Mol_3137,2-[(R)-methylsulfinyl]propane,CC(C)[S@@](C)=O,S
Mol_3138,2-[(R)-methylsulfinyl]propane_enantiomer,CC(C)[S@](C)=O,R
Mol_3139,(3R)-3-chloro-1-methylpiperidine,CN1CCC[C@@H](Cl)C1,R
Mol_3140,(3R)-3-chloro-1-methylpiperidine_enantiomer,CN1CCC[C@H](Cl)C1,S
Mol_3141,"(2R)-2-amino-3,3-difluoropropan-1-ol",N[C@H](CO)C(F)F,R
Mol_3142,"(2R)-2-amino-3,3-difluoropropan-1-ol_enantiomer",N[C@@H](CO)C(F)F,S
Mol_3143,(R)-chloro(phenyl)methanamine,N[C@H](Cl)c1ccccc1,R
Mol_3144,(R)-chloro(phenyl)methanamine_enantiomer,N[C@@H](Cl)c1ccccc1,S
Mol_3145,"(4S)-4-amino-1,2-oxazolidin-3-one",N[C@H]1CONC1=O,S
Mol_3146,"(4S)-4-amino-1,2-oxazolidin-3-one_enantiomer",N[C@@H]1CONC1=O,R
Mol_3147,"(3aS)-1,3,3a,4,5,6,7,7a-octahydrobenzimidazole-2-thione",S=C1NC2CCCC[C@@H]2N1,S
Mol_3148,"(3aS)-1,3,3a,4,5,6,7,7a-octahydrobenzimidazole-2-thione_enantiomer",S=C1NC2CCCC[C@H]2N1,R
Mol_3149,(3R)-3-amino-5-methylhexan-2-one,CC(=O)[C@H](N)CC(C)C,R
Mol_3150,(3R)-3-amino-5-methylhexan-2-one_enantiomer,CC(=O)[C@@H](N)CC(C)C,S
Mol_3151,[(2R)-butan-2-yl] acetate,CC[C@@H](C)OC(C)=O,R
Mol_3152,[(2R)-butan-2-yl] acetate_enantiomer,CC[C@H](C)OC(C)=O,S
Mol_3153,methyl (2R)-3-chloro-2-hydroxypropanoate,COC(=O)[C@@H](O)CCl,R
Mol_3154,methyl (2R)-3-chloro-2-hydroxypropanoate_enantiomer,COC(=O)[C@H](O)CCl,S
Mol_3155,5-[(R)-methylsulfinyl]pyridin-2-amine,C[S@@](=O)c1ccc(N)nc1,S
Mol_3156,5-[(R)-methylsulfinyl]pyridin-2-amine_enantiomer,C[S@](=O)c1ccc(N)nc1,R
Mol_3157,methyl (2R)-2-(methylamino)propanoate;hydrochloride,CN[C@H](C)C(=O)OC.Cl,R
Mol_3158,methyl (2R)-2-(methylamino)propanoate;hydrochloride_enantiomer,CN[C@@H](C)C(=O)OC.Cl,S
Mol_3159,"(6R)-6-methoxy-1,4-oxazepane",CO[C@@H]1CNCCOC1,R
Mol_3160,"(6R)-6-methoxy-1,4-oxazepane_enantiomer",CO[C@H]1CNCCOC1,S
Mol_3161,2-[(3R)-oxolan-3-yl]acetic acid,O=C(O)C[C@H]1CCOC1,R
Mol_3162,2-[(3R)-oxolan-3-yl]acetic acid_enantiomer,O=C(O)C[C@@H]1CCOC1,S
Mol_3163,[(1R)-1-amino-3-methylsulfanylpropyl]-hydroxy-oxophosphanium,CSCC[C@H](N)[P+](=O)O,R
Mol_3164,[(1R)-1-amino-3-methylsulfanylpropyl]-hydroxy-oxophosphanium_enantiomer,CSCC[C@@H](N)[P+](=O)O,S
Mol_3165,(R)-2-hydroxybenzenesulfinamide,N[S@](=O)c1ccccc1O,S
Mol_3166,(R)-2-hydroxybenzenesulfinamide_enantiomer,N[S@@](=O)c1ccccc1O,R
Mol_3167,ethyl (2R)-2-aminopentanoate,CCC[C@@H](N)C(=O)OCC,R
Mol_3168,ethyl (2R)-2-aminopentanoate_enantiomer,CCC[C@H](N)C(=O)OCC,S
Mol_3169,(2R)-2-(3-fluorocyclobutyl)propan-1-amine,C[C@@H](CN)C1CC(F)C1,R
Mol_3170,(2R)-2-(3-fluorocyclobutyl)propan-1-amine_enantiomer,C[C@H](CN)C1CC(F)C1,S
Mol_3171,"(2R)-2-(difluoromethoxy)-1,1,1,2-tetrafluoroethane",FC(F)O[C@H](F)C(F)(F)F,R
Mol_3172,"(2R)-2-(difluoromethoxy)-1,1,1,2-tetrafluoroethane_enantiomer",FC(F)O[C@@H](F)C(F)(F)F,S
Mol_3173,(3R)-3-methyloxane,C[C@@H]1CCCOC1,R
Mol_3174,(3R)-3-methyloxane_enantiomer,C[C@H]1CCCOC1,S
Mol_3175,(3R)-pyrazolidine-3-carboxylic acid,O=C(O)[C@H]1CCNN1,R
Mol_3176,(3R)-pyrazolidine-3-carboxylic acid_enantiomer,O=C(O)[C@@H]1CCNN1,S
Mol_3177,(R)-amino-(5-methylthiophen-2-yl)methanol,Cc1ccc([C@H](N)O)s1,R
Mol_3178,(R)-amino-(5-methylthiophen-2-yl)methanol_enantiomer,Cc1ccc([C@@H](N)O)s1,S
Mol_3179,(2R)-2-methylpiperidin-4-one,C[C@@H]1CC(=O)CCN1,R
Mol_3180,(2R)-2-methylpiperidin-4-one_enantiomer,C[C@H]1CC(=O)CCN1,S
Mol_3181,"[(2R)-1,4-dioxan-2-yl]methanamine",NC[C@@H]1COCCO1,R
Mol_3182,"[(2R)-1,4-dioxan-2-yl]methanamine_enantiomer",NC[C@H]1COCCO1,S
Mol_3183,(2R)-2-methylazetidine-2-carboxylic acid;hydrochloride,C[C@]1(C(=O)O)CCN1.Cl,R
Mol_3184,(2R)-2-methylazetidine-2-carboxylic acid;hydrochloride_enantiomer,C[C@@]1(C(=O)O)CCN1.Cl,S
Mol_3185,"methyl (E,4R)-4-aminopent-2-enoate",COC(=O)/C=C/[C@@H](C)N,R
Mol_3186,"methyl (E,4R)-4-aminopent-2-enoate_enantiomer",COC(=O)/C=C/[C@H](C)N,S
Mol_3187,(4R)-4-aminopentanoic acid;hydrochloride,C[C@@H](N)CCC(=O)O.Cl,R
Mol_3188,(4R)-4-aminopentanoic acid;hydrochloride_enantiomer,C[C@H](N)CCC(=O)O.Cl,S
Mol_3189,(2R)-3-ethylpentan-2-ol,CCC(CC)[C@@H](C)O,R
Mol_3190,(2R)-3-ethylpentan-2-ol_enantiomer,CCC(CC)[C@H](C)O,S
Mol_3191,(3R)-3-fluorobutane-1-sulfonyl chloride,C[C@@H](F)CCS(=O)(=O)Cl,R
Mol_3192,(3R)-3-fluorobutane-1-sulfonyl chloride_enantiomer,C[C@H](F)CCS(=O)(=O)Cl,S
Mol_3193,[(2R)-oxolan-2-yl]methylcyanamide,N#CNC[C@H]1CCCO1,R
Mol_3194,[(2R)-oxolan-2-yl]methylcyanamide_enantiomer,N#CNC[C@@H]1CCCO1,S
Mol_3195,"(3S)-3-methoxythiolane 1,1-dioxide",CO[C@H]1CCS(=O)(=O)C1,S
Mol_3196,"(3S)-3-methoxythiolane 1,1-dioxide_enantiomer",CO[C@@H]1CCS(=O)(=O)C1,R
Mol_3197,methyl (2R)-2-hydroxypentanoate,CCC[C@@H](O)C(=O)OC,R
Mol_3198,methyl (2R)-2-hydroxypentanoate_enantiomer,CCC[C@H](O)C(=O)OC,S
Mol_3199,2-[(3R)-3-methyloxan-3-yl]ethanol,C[C@]1(CCO)CCCOC1,R
Mol_3200,2-[(3R)-3-methyloxan-3-yl]ethanol_enantiomer,C[C@@]1(CCO)CCCOC1,S
Mol_3201,"methyl (2R)-2-hydroxy-3,3-dimethylbutanoate",COC(=O)[C@H](O)C(C)(C)C,R
Mol_3202,"methyl (2R)-2-hydroxy-3,3-dimethylbutanoate_enantiomer",COC(=O)[C@@H](O)C(C)(C)C,S
Mol_3203,N-methyl-1-[(2R)-2-methyloxolan-2-yl]methanamine,CNC[C@@]1(C)CCCO1,R
Mol_3204,N-methyl-1-[(2R)-2-methyloxolan-2-yl]methanamine_enantiomer,CNC[C@]1(C)CCCO1,S
Mol_3205,"(2R)-2-amino-3,3-dimethylbutanoic acid;hydrochloride",CC(C)(C)[C@@H](N)C(=O)O.Cl,R
Mol_3206,"(2R)-2-amino-3,3-dimethylbutanoic acid;hydrochloride_enantiomer",CC(C)(C)[C@H](N)C(=O)O.Cl,S
Mol_3207,(3R)-3-bromo-1-methylpyrrolidine,CN1CC[C@@H](Br)C1,R
Mol_3208,(3R)-3-bromo-1-methylpyrrolidine_enantiomer,CN1CC[C@H](Br)C1,S
Mol_3209,(2R)-2-amino-2-pyrazin-2-ylethanol,N[C@@H](CO)c1cnccn1,R
Mol_3210,(2R)-2-amino-2-pyrazin-2-ylethanol_enantiomer,N[C@H](CO)c1cnccn1,S
Mol_3211,(2R)-2-propylpiperidine;hydrochloride,CCC[C@@H]1CCCCN1.Cl,R
Mol_3212,(2R)-2-propylpiperidine;hydrochloride_enantiomer,CCC[C@H]1CCCCN1.Cl,S
Mol_3213,(R)-N-methylbenzenesulfinamide,CN[S@](=O)c1ccccc1,S
Mol_3214,(R)-N-methylbenzenesulfinamide_enantiomer,CN[S@@](=O)c1ccccc1,R
Mol_3215,"(2R)-4,4-difluoropentan-2-ol",C[C@@H](O)CC(C)(F)F,R
Mol_3216,"(2R)-4,4-difluoropentan-2-ol_enantiomer",C[C@H](O)CC(C)(F)F,S
Mol_3217,(2R)-2-bromo-3-hydroxypropanoic acid,O=C(O)[C@H](Br)CO,R
Mol_3218,(2R)-2-bromo-3-hydroxypropanoic acid_enantiomer,O=C(O)[C@@H](Br)CO,S
Mol_3219,(2R)-2-cyclopentyl-2-hydroxyacetic acid,O=C(O)[C@H](O)C1CCCC1,R
Mol_3220,(2R)-2-cyclopentyl-2-hydroxyacetic acid_enantiomer,O=C(O)[C@@H](O)C1CCCC1,S
Mol_3221,(3R)-3-methylpiperidin-1-amine,C[C@@H]1CCCN(N)C1,R
Mol_3222,(3R)-3-methylpiperidin-1-amine_enantiomer,C[C@H]1CCCN(N)C1,S
Mol_3223,(2R)-2-amino-2-methylhex-5-enoic acid,C=CCC[C@@](C)(N)C(=O)O,R
Mol_3224,(2R)-2-amino-2-methylhex-5-enoic acid_enantiomer,C=CCC[C@](C)(N)C(=O)O,S
Mol_3225,(2R)-2-amino-2-(1-methylcyclobutyl)ethanol,CC1([C@@H](N)CO)CCC1,R
Mol_3226,(2R)-2-amino-2-(1-methylcyclobutyl)ethanol_enantiomer,CC1([C@H](N)CO)CCC1,S
Mol_3227,(3R)-1-methoxyhexane-3-thiol,CCC[C@@H](S)CCOC,R
Mol_3228,(3R)-1-methoxyhexane-3-thiol_enantiomer,CCC[C@H](S)CCOC,S
Mol_3229,(2S)-2-(4-bromophenyl)oxirane,Brc1ccc([C@H]2CO2)cc1,S
Mol_3230,(2S)-2-(4-bromophenyl)oxirane_enantiomer,Brc1ccc([C@@H]2CO2)cc1,R
Mol_3231,(1R)-1-thiophen-2-ylethanamine,C[C@@H](N)c1cccs1,R
Mol_3232,(1R)-1-thiophen-2-ylethanamine_enantiomer,C[C@H](N)c1cccs1,S
Mol_3233,(2R)-2-amino-3-cyclopropylpropan-1-ol;hydrochloride,Cl.N[C@@H](CO)CC1CC1,R
Mol_3234,(2R)-2-amino-3-cyclopropylpropan-1-ol;hydrochloride_enantiomer,Cl.N[C@H](CO)CC1CC1,S
Mol_3235,(2R)-2-methylpiperidin-1-amine,C[C@@H]1CCCCN1N,R
Mol_3236,(2R)-2-methylpiperidin-1-amine_enantiomer,C[C@H]1CCCCN1N,S
Mol_3237,"(4R)-4-methyl-1,3,2-dioxathiolane 2,2-dioxide",C[C@@H]1COS(=O)(=O)O1,R
Mol_3238,"(4R)-4-methyl-1,3,2-dioxathiolane 2,2-dioxide_enantiomer",C[C@H]1COS(=O)(=O)O1,S
Mol_3239,(2R)-oxetane-2-carboxylic acid,O=C(O)[C@H]1CCO1,R
Mol_3240,(2R)-oxetane-2-carboxylic acid_enantiomer,O=C(O)[C@@H]1CCO1,S
Mol_3241,(6R)-6-ethylpiperidin-2-one,CC[C@@H]1CCCC(=O)N1,R
Mol_3242,(6R)-6-ethylpiperidin-2-one_enantiomer,CC[C@H]1CCCC(=O)N1,S
Mol_3243,1-[(R)-amino(cyclopropyl)methyl]cyclopropan-1-amine,N[C@H](C1CC1)C1(N)CC1,R
Mol_3244,1-[(R)-amino(cyclopropyl)methyl]cyclopropan-1-amine_enantiomer,N[C@@H](C1CC1)C1(N)CC1,S
Mol_3245,2-[(3R)-piperidin-3-yl]propan-2-ol,CC(C)(O)[C@@H]1CCCNC1,R
Mol_3246,2-[(3R)-piperidin-3-yl]propan-2-ol_enantiomer,CC(C)(O)[C@H]1CCCNC1,S
Mol_3247,1-[(R)-tert-butylsulfinyl]-N-(chloromethyl)methanimine,CC(C)(C)[S@@](=O)C=NCCl,S
Mol_3248,1-[(R)-tert-butylsulfinyl]-N-(chloromethyl)methanimine_enantiomer,CC(C)(C)[S@](=O)C=NCCl,R
Mol_3249,(3R)-3-methyloxan-3-amine;hydrochloride,C[C@@]1(N)CCCOC1.Cl,R
Mol_3250,(3R)-3-methyloxan-3-amine;hydrochloride_enantiomer,C[C@]1(N)CCCOC1.Cl,S
Mol_3251,(2R)-2-thiophen-2-ylazetidine;hydrochloride,Cl.c1csc([C@H]2CCN2)c1,R
Mol_3252,(2R)-2-thiophen-2-ylazetidine;hydrochloride_enantiomer,Cl.c1csc([C@@H]2CCN2)c1,S
Mol_3253,2-[(2R)-5-oxooxolan-2-yl]acetic acid,O=C(O)C[C@H]1CCC(=O)O1,R
Mol_3254,2-[(2R)-5-oxooxolan-2-yl]acetic acid_enantiomer,O=C(O)C[C@@H]1CCC(=O)O1,S
Mol_3255,(4R)-4-hydroxy-4-methyloxan-2-one,C[C@@]1(O)CCOC(=O)C1,R
Mol_3256,(4R)-4-hydroxy-4-methyloxan-2-one_enantiomer,C[C@]1(O)CCOC(=O)C1,S
Mol_3257,"(5R)-1,3-dioxocan-5-ol",O[C@@H]1CCCOCOC1,R
Mol_3258,"(5R)-1,3-dioxocan-5-ol_enantiomer",O[C@H]1CCCOCOC1,S
Mol_3259,(1R)-1-(6-bromo-2-pyridinyl)ethanol,C[C@@H](O)c1cccc(Br)n1,R
Mol_3260,(1R)-1-(6-bromo-2-pyridinyl)ethanol_enantiomer,C[C@H](O)c1cccc(Br)n1,S
Mol_3261,(2R)-1-bromo-4-methylpentan-2-amine;hydrobromide,Br.CC(C)C[C@@H](N)CBr,R
Mol_3262,(2R)-1-bromo-4-methylpentan-2-amine;hydrobromide_enantiomer,Br.CC(C)C[C@H](N)CBr,S
Mol_3263,(1R)-1-(6-chloropyridazin-3-yl)ethanamine,C[C@@H](N)c1ccc(Cl)nn1,R
Mol_3264,(1R)-1-(6-chloropyridazin-3-yl)ethanamine_enantiomer,C[C@H](N)c1ccc(Cl)nn1,S
Mol_3265,"(E)-3,3-dimethyl-1-[(R)-methylsulfinyl]but-1-ene",C[S@@](=O)/C=C/C(C)(C)C,S
Mol_3266,"(E)-3,3-dimethyl-1-[(R)-methylsulfinyl]but-1-ene_enantiomer",C[S@](=O)/C=C/C(C)(C)C,R
Mol_3267,"(5R)-4,5,6,7-tetrahydro-1H-indazol-5-amine",N[C@@H]1CCc2[nH]ncc2C1,R
Mol_3268,"(5R)-4,5,6,7-tetrahydro-1H-indazol-5-amine_enantiomer",N[C@H]1CCc2[nH]ncc2C1,S
Mol_3269,"N-[(3R)-2,2-dimethyl-4-oxothietan-3-yl]formamide",CC1(C)SC(=O)[C@@H]1NC=O,R
Mol_3270,"N-[(3R)-2,2-dimethyl-4-oxothietan-3-yl]formamide_enantiomer",CC1(C)SC(=O)[C@H]1NC=O,S
Mol_3271,2-[(R)-ethenylsulfinyl]-1-methylimidazole,C=C[S@@](=O)c1nccn1C,S
Mol_3272,2-[(R)-ethenylsulfinyl]-1-methylimidazole_enantiomer,C=C[S@](=O)c1nccn1C,R
Mol_3273,"(2R)-4,4-dimethylpentan-2-amine;hydrochloride",C[C@@H](N)CC(C)(C)C.Cl,R
Mol_3274,"(2R)-4,4-dimethylpentan-2-amine;hydrochloride_enantiomer",C[C@H](N)CC(C)(C)C.Cl,S
Mol_3275,3-[(R)-amino(cyclopropyl)methyl]oxetan-3-ol,N[C@H](C1CC1)C1(O)COC1,R
Mol_3276,3-[(R)-amino(cyclopropyl)methyl]oxetan-3-ol_enantiomer,N[C@@H](C1CC1)C1(O)COC1,S
